last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,twitter_id,facebook,youtube,youtube_id,mastodon,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Owen,Ruth,Bryan,,,,1885-10-02,F,rep,FL,4,,Democrat,,,,,,,,,,,,O000154,,,,,,408405,,,,7134,Ruth Bryan Owen
Partridge,Donald,Barrows,,,,1891-06-07,M,rep,ME,2,,Republican,,,,,,,,,,,,P000090,,,,,,408500,,,,7222,Donald B. Partridge
Patterson,LaFayette,Lee,,,,1888-08-23,M,rep,AL,5,,Democrat,,,,,,,,,,,,P000125,,,,,,408533,,,,7250,LaFayette L. Patterson
Person,Seymour,Howe,,,,1879-02-02,M,rep,MI,6,,Republican,,,,,,,,,,,,P000247,,,,,,408650,,,,7360,Seymour H. Person
Pesquera,José,Lorenzo,,,,1882-08-10,M,rep,PR,0,,Nonpartisan,,,,,,,,,,,,P000249,,,,,,408652,,,,,José Lorenzo Pesquera
Pratt,Harcourt,Joseph,,,,1866-10-23,M,rep,NY,27,,Republican,,,,,,,,,,,,P000499,,,,,,408884,,,,7589,Harcourt J. Pratt
Pratt,Ruth,Sears Baker,,,,1877-08-24,F,rep,NY,17,,Republican,,,,,,,,,,,,P000505,,,,,,408890,,,,7595,Ruth Baker Pratt
Purnell,Fred,Sampson,,,,1882-10-25,M,rep,IN,9,,Republican,,,,,,,,,,,,P000573,,,,,,408956,,,,7655,Fred S. Purnell
Quin,Percy,Edwards,,,,1872-10-30,M,rep,MS,7,,Democrat,,,,,,,,,,,,Q000014,,,,,,408977,,,,7674,Percy Quin
Ramseyer,Christian,William,,,,1875-03-13,M,rep,IA,6,,Republican,,,,,,,,,,,,R000031,,,,,,409013,,,,7708,C. William Ramseyer
Robinson,Joseph,Taylor,,,,1872-08-26,M,sen,AR,,2,Democrat,,,,,,,,,,,,R000347,,,,,,409318,,,,7986,Joseph T. Robinson
Robinson,Thomas,John Bright,,,,1868-08-12,M,rep,IA,3,,Republican,,,,,,,,,,,,R000352,,,,,,409323,,,,7992,Thomas J. B. Robinson
Rutherford,Samuel,,,,,1870-03-15,M,rep,GA,6,,Democrat,,,,,,,,,,,,R000549,,,,,,409505,,,,8149,Samuel Rutherford (Georgia politician)
Sanders,Archie,Dovell,,,,1857-06-17,M,rep,NY,39,,Republican,,,,,,,,,,,,S000032,,,,,,409550,,,,8195,Archie D. Sanders
Schall,Thomas,David,,,,1878-06-04,M,sen,MN,,2,Republican,,,,,,,,,,,,S000113,,,,,,409621,,,,8254,Thomas D. Schall
Seiberling,Francis,,,,,1870-09-20,M,rep,OH,14,,Republican,,,,,,,,,,,,S000229,,,,,,409734,,,,8351,Francis Seiberling
Selvig,Conrad,George,,,,1877-10-11,M,rep,MN,9,,Republican,,,,,,,,,,,,S000236,,,,,,409740,,,,8357,Conrad Selvig
Shreve,Milton,William,,,,1858-05-03,M,rep,PA,29,,Republican,,,,,,,,,,,,S000387,,,,,,409881,,,,8493,Milton W. Shreve
Simmons,Robert,Glenmore,,,,1891-12-25,M,rep,NE,6,,Republican,,,,,,,,,,,,S000419,,,,,,409913,,,,8518,Robert G. Simmons
Smith,Addison,Taylor,,,,1862-09-05,M,rep,ID,2,,Republican,,,,,,,,,,,,S000511,,,,,,409996,,,,8598,Addison T. Smith
Snow,Donald,Francis,,,,1877-09-06,M,rep,ME,4,,Republican,,,,,,,,,,,,S000659,,,,,,410133,,,,8728,Donald F. Snow
Sparks,Charles,Isaac,,,,1872-12-20,M,rep,KS,6,,Republican,,,,,,,,,,,,S000703,,,,,,410174,,,,8766,Charles I. Sparks
Stafford,William,Henry,,,,1869-10-12,M,rep,WI,5,,Republican,,,,,,,,,,,,S000777,,,,,,410243,,,,8823,William H. Stafford
Stevenson,William,Francis,,,,1861-11-23,M,rep,SC,5,,Democrat,,,,,,,,,,,,S000895,,,,,,410356,,,,8923,William Francis Stevenson
Stewart,Percy,Hamilton,,,,1867-01-10,M,rep,NJ,5,,Democrat,,,,,,,,,,,,S000919,,,,,,410379,,,,8945,Percy H. Stewart
Strong,James,George,,,,1870-04-23,M,rep,KS,5,,Republican,,,,,,,,,,,,S001011,,,,,,410468,,,,9030,James G. Strong
Stull,Howard,William,,,,1876-04-11,M,rep,PA,20,,Republican,,,,,,,,,,,,S001042,,,,,,410498,,,,9059,Howard W. Stull
Sullivan,Patrick,Joseph,,,,1877-10-12,M,rep,PA,34,,Republican,,,,,,,,,,,,S001059,,,,,,410513,,,,9075,Patrick J. Sullivan (Pennsylvania politician)
Summers,John,William,,,,1870-04-29,M,rep,WA,4,,Republican,,,,,,,,,,,,S001067,,,,,,410521,,,,9082,John W. Summers
Swanson,Charles,Edward,,,,1879-01-03,M,rep,IA,9,,Republican,,,,,,,,,,,,S001093,,,,,,410546,,,,9105,Charles E. Swanson
Swing,Philip,David,,,,1884-11-30,M,rep,CA,11,,Republican,,,,,,,,,,,,S001123,,,,,,410575,,,,9130,Phil Swing
Temple,Henry,Wilson,,,,1864-03-31,M,rep,PA,25,,Republican,,,,,,,,,,,,T000119,,,,,,410701,,,,9249,Henry W. Temple
Thatcher,Maurice,Hudson,,,,1870-08-15,M,rep,KY,5,,Republican,,,,,,,,,,,,T000142,,,,,,410724,,,,9270,Maurice Thatcher
Tierney,William,Laurence,,,,1876-08-06,M,rep,CT,4,,Democrat,,,,,,,,,,,,T000267,,,,,,410840,,,,9379,William L. Tierney
Tilson,John,Quillin,,,,1866-04-05,M,rep,CT,3,,Republican,,,,,,,,,,,,T000279,,,,,,410852,,,,9391,John Q. Tilson
Timberlake,Charles,Bateman,,,,1854-09-25,M,rep,CO,2,,Republican,,,,,,,,,,,,T000281,,,,,,410854,,,,9393,Charles B. Timberlake
Tucker,Henry,St. George,,,,1853-04-05,M,rep,VA,10,,Democrat,,,,,,,,,,,,T000399,,,,,,410968,,,,9498,Henry St. George Tucker III
Underhill,Charles,Lee,,,,1867-07-20,M,rep,MA,9,,Republican,,,,,,,,,,,,U000006,,,,,,411030,,,,9553,Charles L. Underhill
Vestal,Albert,Henry,,,,1875-01-18,M,rep,IN,8,,Republican,,,,,,,,,,,,V000092,,,,,,411147,,,,9666,Albert Henry Vestal
Vincent,Bird,J.,,,,1880-03-06,M,rep,MI,-1,,Republican,,,,,,,,,,,,V000101,,,,,,411156,,,,9673,Bird J. Vincent
Walsh,Thomas,James,,,,1859-06-12,M,sen,MT,,2,Democrat,,,,,,,,,,,,W000104,,,,,,411282,,,,9788,Thomas J. Walsh
Wason,Edward,Hills,,,,1865-09-02,M,rep,NH,2,,Republican,,,,,,,,,,,,W000185,,,,,,411358,,,,9861,Edward Hills Wason
Weeks,John,Eliakim,,,,1853-06-14,M,rep,VT,1,,Republican,,,,,,,,,,,,W000244,,,,,,411412,,,,9909,John E. Weeks
Welsh,George,Austin,,,,1878-08-09,M,rep,PA,6,,Republican,,,,,,,,,,,,W000289,,,,,,411453,,,,9948,George Austin Welsh
White,Wilbur,McKee,,,,1890-02-22,M,rep,OH,9,,Republican,,,,,,,,,,,,W000397,,,,,,411557,,,,10048,Wilbur M. White
Wickersham,James,,,,,1857-08-24,M,rep,AK,0,,Republican,,,,,,,,,,,,W000438,,,,,,411596,,,,,James Wickersham
Williams,Guinn,,,,,1871-04-22,M,rep,TX,13,,Democrat,,,,,,,,,,,,W000501,,,,,,411658,,,,10146,Guinn Williams
Williamson,William,,,,,1875-10-07,M,rep,SD,3,,Republican,,,,,,,,,,,,W000553,,,,,,411709,,,,10195,William Williamson (American politician)
Wingo,Effiegene,Locke,,,,1883-04-13,F,rep,AR,4,,Democrat,,,,,,,,,,,,W000634,,,,,,411788,,,,10273,Effiegene Wingo
Wood,William,Robert,,,,1861-01-05,M,rep,IN,10,,Republican,,,,,,,,,,,,W000706,,,,,,411858,,,,10336,William R. Wood (Indiana politician)
Wright,William,Carter,,,,1866-01-06,M,rep,GA,4,,Democrat,,,,,,,,,,,,W000773,,,,,,411922,,,,10401,William C. Wright
Wurzbach,Harry,McLeary,,,,1874-05-19,M,rep,TX,14,,Republican,,,,,,,,,,,,W000775,,,,,,411924,,,,10403,Harry M. Wurzbach
Wyant,Adam,Martin,,,,1869-09-15,M,rep,PA,31,,Republican,,,,,,,,,,,,W000776,,,,,,411925,,,,10404,Adam Wyant
Yates,Richard,,,,,1860-12-12,M,rep,IL,-1,,Republican,,,,,,,,,,,,Y000011,,,,,,411946,,,,10420,Richard Yates Jr.
Yon,Thomas,Alva,,,,1882-03-14,M,rep,FL,3,,Democrat,,,,,,,,,,,,Y000021,,,,,,411955,,,,10428,Tom Yon
Cohen,John,Sanford,,,,1870-02-26,M,sen,GA,,2,Democrat,,,,,,,,,,,,C000597,,,,,,402726,,,,1912,John S. Cohen
Grammer,Elijah,Sherman,,,,1868-04-03,M,sen,WA,,3,Republican,,,,,,,,,,,,G000366,,,,,,404719,,,,3742,Elijah S. Grammer
Long,Huey,Pierce,,,,1893-08-30,M,sen,LA,,2,Democrat,,,,,,,,,,,,L000418,,,,,,406909,,,,5758,Huey Long
Schuyler,Karl,Cortlandt,,,,1877-04-03,M,sen,CO,,3,Republican,,,,,,,,,,,,S000152,,,,,,409659,,,,8280,Karl C. Schuyler
Walker,Walter,,,,,1883-04-03,M,sen,CO,,3,Democrat,,,,,,,,,,,,W000069,,,,,,411248,,,,9755,Walter Walker (politician)
Abernethy,Charles,Laban,,,,1872-03-18,M,rep,NC,3,,Democrat,,,,,,,,,,,,A000015,,,,,,400677,,,,12,Charles Laban Abernethy
Adams,Wilbur,Louis,,,,1884-10-23,M,rep,DE,0,,Democrat,,,,,,,,,,,,A000050,,,,,,400711,,,,43,Wilbur L. Adams
Allgood,Miles,Clayton,,,,1878-02-22,M,rep,AL,5,,Democrat,,,,,,,,,,,,A000156,,,,,,400811,,,,137,Miles C. Allgood
Almon,Edward,Berton,,,,1860-04-18,M,rep,AL,8,,Democrat,,,,,,,,,,,,A000162,,,,,,400817,,,,143,Edward B. Almon
Arens,Henry,Martin,,,,1873-11-21,M,rep,MN,0,,Farmer-Labor,,,,,,,,,,,,A000276,,,,,,400916,,,,227,Henry M. Arens
Auf Der Heide,Oscar,Louis,,,,1874-12-08,M,rep,NJ,14,,Democrat,,,,,,,,,,,,A000338,,,,,,400988,,,,292,Oscar L. Auf der Heide
Ayres,William,Augustus,,,,1867-04-19,M,rep,KS,5,,Democrat,,,,,,,,,,,,A000354,,,,,,401005,,,,309,William Augustus Ayres
Bachman,Nathan,Lynn,,,,1878-08-02,M,sen,TN,,2,Democrat,,,,,,,,,,,,B000010,,,,,,401016,,,,319,Nathan L. Bachman
Bailey,Joseph,Weldon,Jr.,,,1892-12-15,M,rep,TX,0,,Democrat,,,,,,,,,,,,B000045,,,,,,401050,,,,348,Joseph Weldon Bailey Jr.
Bakewell,Charles,Montague,,,,1867-04-24,M,rep,CT,0,,Republican,,,,,,,,,,,,B000079,,,,,,401082,,,,376,Charles Montague Bakewell
Beck,James,Montgomery,,,,1861-07-09,M,rep,PA,2,,Republican,,,,,,,,,,,,B000290,,,,,,401283,,,,561,James M. Beck
Beedy,Carroll,Lynwood,,,,1880-08-03,M,rep,ME,1,,Republican,,,,,,,,,,,,B000307,,,,,,401300,,,,577,Carroll L. Beedy
Black,Hugo,Lafayette,,,,1886-02-27,M,sen,AL,,3,Democrat,,,,,,,,,,,,B000499,,,,,,401479,,,,743,Hugo Black
Black,Loring,Milton,Jr.,,,1886-05-17,M,rep,NY,5,,Democrat,,,,,,,,,,,,B000505,,,,,,401484,,,,749,Loring M. Black Jr.
Blanchard,George,Washington,,,,1884-01-26,M,rep,WI,1,,Republican,,,,,,,,,,,,B000537,,,,,,401512,,,,778,George W. Blanchard
Bowman,Frank,Llewellyn,,,,1879-01-21,M,rep,WV,-1,,Republican,,,,,,,,,,,,B000704,,,,,,401666,,,,918,Frank Llewellyn Bowman
Brand,Charles,Hillyer,,,,1861-04-20,M,rep,GA,10,,Democrat,,,,,,,,,,,,B000767,,,,,,401726,,,,976,Charles H. Brand
Briggs,Clay,Stone,,,,1876-01-08,M,rep,TX,7,,Democrat,,,,,,,,,,,,B000826,,,,,,401783,,,,1029,Clay Stone Briggs
Britten,Frederick,Albert,,,,1871-11-18,M,rep,IL,9,,Republican,,,,,,,,,,,,B000847,,,,,,401804,,,,1048,Frederick A. Britten
Brown,Fred,Herbert,,,,1879-04-12,M,sen,NH,,3,Democrat,,,,,,,,,,,,B000916,,,,,,401872,,,,1109,Fred H. Brown
Brown,John,Young,,,,1900-02-01,M,rep,KY,0,,Democrat,,,,,,,,,,,,B000934,,,,,,401888,,,,1124,John Y. Brown Sr.
Browning,Gordon,Weaver,,,,1889-11-22,M,rep,TN,7,,Democrat,,,,,,,,,,,,B000959,,,,,,401911,,,,1147,Gordon Browning
Brumm,George,Franklin,,,,1880-01-24,M,rep,PA,13,,Republican,,,,,,,,,,,,B000978,,,,,,401930,,,,1163,George F. Brumm
Bulkley,Robert,Johns,,,,1880-10-08,M,sen,OH,,3,Democrat,,,,,,,,,,,,B001045,,,,,,401995,,,,1224,Robert J. Bulkley
Burke,John,Harley,,,,1894-06-02,M,rep,CA,18,,Democrat,,,,,,,,,,,,B001094,,,,,,402040,,,,1267,John H. Burke
Busby,Thomas,Jefferson,,,,1884-07-26,M,rep,MS,4,,Democrat,,,,,,,,,,,,B001163,,,,,,402105,,,,1326,T. Jeff Busby
Cady,Claude,Ernest,,,,1878-05-28,M,rep,MI,6,,Democrat,,,,,,,,,,,,C000013,,,,,,402175,,,,1388,Claude E. Cady
Carley,Patrick,J.,,,,1866-02-02,M,rep,NY,8,,Democrat,,,,,,,,,,,,C000149,,,,,,402298,,,,1506,Patrick J. Carley
Carpenter,Terry,McGovern,,,,1900-03-28,M,rep,NE,5,,Democrat,,,,,,,,,,,,C000172,,,,,,402320,,,,1525,Terry Carpenter
Carter,Vincent,Michael,,,,1891-11-06,M,rep,WY,0,,Republican,,,,,,,,,,,,C000203,,,,,,402349,,,,1552,Vincent Carter
Chase,Ray,Park,,,,1880-03-12,M,rep,MN,0,,Republican,,,,,,,,,,,,C000331,,,,,,402472,,,,1671,Ray P. Chase
Church,Denver,Samuel,,,,1862-12-11,M,rep,CA,9,,Democrat,,,,,,,,,,,,C000387,,,,,,402526,,,,1720,Denver S. Church
Clarke,John,Davenport,,,,1873-01-15,M,rep,NY,34,,Republican,,,,,,,,,,,,C000465,,,,,,402603,,,,1795,John D. Clarke
Clarke,Marian,Williams,,,,1880-07-29,F,rep,NY,34,,Republican,,,,,,,,,,,,C000467,,,,,,402605,,,,1797,Marian W. Clarke
Cochran,Thomas,Cunningham,,,,1877-11-30,M,rep,PA,20,,Republican,,,,,,,,,,,,C000566,,,,,,402696,,,,1883,Thomas Cunningham Cochran
Coffin,Thomas,Chalkley,,,,1887-10-25,M,rep,ID,2,,Democrat,,,,,,,,,,,,C000592,,,,,,402721,,,,1907,Thomas C. Coffin
Connolly,James,Joseph,,,,1881-09-24,M,rep,PA,5,,Republican,,,,,,,,,,,,C000698,,,,,,402823,,,,2000,James J. Connolly
Crump,Edward,Hull,,,,1874-10-02,M,rep,TN,9,,Democrat,,,,,,,,,,,,C000955,,,,,,403067,,,,2222,E. H. Crump
De Priest,Oscar,Stanton,,,,1871-03-09,M,rep,IL,1,,Republican,,,,,,,,,,,,D000263,,,,,,403319,,,,2521,Oscar Stanton De Priest
Dickinson,Clement,Cabell,,,,1849-12-06,M,rep,MO,0,,Democrat,,,,,,,,,,,,D000316,,,,,,403436,,,,2568,Clement C. Dickinson
Dieterich,William,Henry,,,,1876-03-31,M,sen,IL,,3,Democrat,,,,,,,,,,,,D000339,,,,,,403457,,,,2589,William H. Dieterich
Douglass,John,Joseph,,,,1873-02-09,M,rep,MA,11,,Democrat,,,,,,,,,,,,D000459,,,,,,403569,,,,2694,John J. Douglass
Duffy,Francis,Ryan,,,,1888-06-23,M,sen,WI,,3,Democrat,,,,,,,,,,,,D000518,,,,,,403628,,,,2747,F. Ryan Duffy
Durgan,George,Richard,,,,1872-01-20,M,rep,IN,2,,Democrat,,,,,,,,,,,,D000570,,,,,,403673,,,,2790,George R. Durgan
Edmonds,George,Washington,,,,1864-02-22,M,rep,PA,4,,Republican,,,,,,,,,,,,E000053,,,,,,403748,,,,2853,George W. Edmonds
Ellzey,Lawrence,Russell,,,,1891-03-20,M,rep,MS,7,,Democrat,,,,,,,,,,,,E000152,,,,,,403843,,,,2940,Lawrence R. Ellzey
Eltse,Ralph,Roscoe,,,,1885-09-13,M,rep,CA,7,,Republican,,,,,,,,,,,,E000162,,,,,,403853,,,,2950,Ralph R. Eltse
Erickson,John,Edward,,,,1863-03-14,M,sen,MT,,2,Democrat,,,,,,,,,,,,E000202,,,,,,403889,,,,2980,John E. Erickson (Montana politician)
Evans,William,Elmer,,,,1877-12-14,M,rep,CA,11,,Republican,,,,,,,,,,,,E000261,,,,,,403942,,,,3023,William E. Evans (politician)
Fitzgibbons,John,,,,,1868-07-10,M,rep,NY,0,,Democrat,,,,,,,,,,,,F000171,,,,,,404126,,,,3189,John Fitzgibbons
Fletcher,Duncan,Upshaw,,,,1859-01-06,M,sen,FL,,3,Democrat,,,,,,,,,,,,F000200,,,,,,404155,,,,3216,Duncan U. Fletcher
Foss,Frank,Herbert,,,,1865-09-20,M,rep,MA,3,,Republican,,,,,,,,,,,,F000294,,,,,,404244,,,,3296,Frank H. Foss
Foulkes,George,Ernest,,,,1878-12-25,M,rep,MI,4,,Democrat,,,,,,,,,,,,F000317,,,,,,404266,,,,3319,George Ernest Foulkes
Frear,James,Archibald,,,,1861-10-24,M,rep,WI,9,,Republican,,,,,,,,,,,,F000355,,,,,,404302,,,,3348,James A. Frear
Garner,John,Nance,,,,1868-11-22,M,rep,TX,-1,,Democrat,,,,,,,,,,,,G000074,,,,,,404446,,,,3482,John Nance Garner
Gillespie,James,Frank,,,,1869-04-18,M,rep,IL,17,,Democrat,,,,,,,,,,,,G000197,,,,,,404561,,,,3595,Frank Gillespie
Glover,David,Delano,,,,1868-01-18,M,rep,AR,6,,Democrat,,,,,,,,,,,,G000243,,,,,,404605,,,,3634,D. D. Glover
Goss,Edward,Wheeler,,,,1893-04-27,M,rep,CT,5,,Republican,,,,,,,,,,,,G000334,,,,,,404691,,,,3716,Edward W. Goss
Hamilton,Finley,,,,,1886-06-19,M,rep,KY,0,,Democrat,,,,,,,,,,,,H000109,,,,,,404991,,,,3990,Finley Hamilton
Hart,Michael,James,,,,1877-07-16,M,rep,MI,8,,Democrat,,,,,,,,,,,,H000290,,,,,,405163,,,,4147,Michael J. Hart
Hastings,William,Wirt,,,,1866-12-31,M,rep,OK,2,,Democrat,,,,,,,,,,,,H000333,,,,,,405203,,,,4183,William Wirt Hastings
Henney,Charles,William Francis,,,,1884-02-02,M,rep,WI,2,,Democrat,,,,,,,,,,,,H000501,,,,,,405364,,,,4327,Charles W. Henney
Hoidale,Einar,,,,,1870-08-17,M,rep,MN,0,,Democrat,,,,,,,,,,,,H000706,,,,,,405559,,,,4509,Einar Hoidale
Hooper,Joseph,Lawrence,,,,1877-12-22,M,rep,MI,3,,Republican,,,,,,,,,,,,H000764,,,,,,405614,,,,4558,Joseph L. Hooper
Hornor,Lynn,Sedwick,,,,1874-11-03,M,rep,WV,3,,Democrat,,,,,,,,,,,,H000792,,,,,,405641,,,,4583,Lynn Hornor
Howard,Edgar,,,,,1858-09-16,M,rep,NE,3,,Democrat,,,,,,,,,,,,H000836,,,,,,405683,,,,4624,Edgar Howard
Hughes,James,Frederic,,,,1883-08-07,M,rep,WI,8,,Democrat,,,,,,,,,,,,H000925,,,,,,405770,,,,4703,James F. Hughes
James,William,Francis,,,,1873-05-23,M,rep,MI,12,,Republican,,,,,,,,,,,,J000053,,,,,,405958,,,,4887,W. Frank James
Jeffers,Lamar,,,,,1888-04-16,M,rep,AL,4,,Democrat,,,,,,,,,,,,J000068,,,,,,405973,,,,4902,Lamar Jeffers
Johnson,Magnus,,,,,1871-09-19,M,rep,MN,0,,Farmer-Labor,,,,,,,,,,,,J000161,,,,,,406059,,,,4980,Magnus Johnson
Kelly,Melville,Clyde,,,,1883-08-04,M,rep,PA,31,,Republican,,,,,,,,,,,,K000076,,,,,,406246,,,,5154,M. Clyde Kelly
Kemp,Bolivar,Edwards,,,,1871-12-28,M,rep,LA,6,,Democrat,,,,,,,,,,,,K000085,,,,,,406254,,,,5161,Bolivar E. Kemp
Kurtz,Jacob,Banks,,,,1867-10-31,M,rep,PA,23,,Republican,,,,,,,,,,,,K000344,,,,,,406497,,,,5379,J. Banks Kurtz
Lee,Frank,Hood,,,,1873-03-29,M,rep,MO,0,,Democrat,,,,,,,,,,,,L000191,,,,,,406694,,,,5556,Frank H. Lee
Lehr,John,Camillus,,,,1878-11-18,M,rep,MI,2,,Democrat,,,,,,,,,,,,L000228,,,,,,406732,,,,5593,John C. Lehr
Lindsay,George,Washington,,,,1865-03-28,M,rep,NY,3,,Democrat,,,,,,,,,,,,L000325,,,,,,406818,,,,5677,George W. Lindsay
Lonergan,Augustine,,,,,1874-05-20,M,sen,CT,,3,Democrat,,,,,,,,,,,,L000409,,,,,,406900,,,,5752,Augustine Lonergan
Lozier,Ralph,Fulton,,,,1866-01-28,M,rep,MO,0,,Democrat,,,,,,,,,,,,L000489,,,,,,406977,,,,5820,Ralph F. Lozier
Major,James,Earl,,,,1887-01-05,M,rep,IL,21,,Democrat,,,,,,,,,,,,M000073,,,,,,407101,,,,5932,James Earl Major
Marland,Ernest,Whitworth,,,,1874-05-08,M,rep,OK,8,,Democrat,,,,,,,,,,,,M000138,,,,,,407161,,,,5987,E. W. Marland
Martin,Charles,Henry,,,,1863-10-01,M,rep,OR,3,,Democrat,,,,,,,,,,,,M000173,,,,,,407195,,,,6019,Charles Martin (Oregon politician)
McAdoo,William,Gibbs,,,,1863-10-31,M,sen,CA,,3,Democrat,,,,,,,,,,,,M000293,,,,,,407308,,,,6119,William Gibbs McAdoo
McCandless,Lincoln,Loy,,,,1859-09-18,M,rep,HI,0,,Democrat,,,,,,,,,,,,M000307,,,,,,407321,,,,,Lincoln L. McCandless
McClintic,James,Vernon,,,,1878-09-08,M,rep,OK,7,,Democrat,,,,,,,,,,,,M000338,,,,,,407347,,,,6158,James V. McClintic
McFadden,Louis,Thomas,,,,1876-07-25,M,rep,PA,15,,Republican,,,,,,,,,,,,M000434,,,,,,407434,,,,6238,Louis T. McFadden
McGill,George,,,,,1879-02-12,M,sen,KS,,3,Democrat,,,,,,,,,,,,M000447,,,,,,407446,,,,6251,George McGill (Kansas politician)
McGugin,Harold,Clement,,,,1893-11-22,M,rep,KS,3,,Republican,,,,,,,,,,,,M000463,,,,,,407462,,,,6265,Harold C. McGugin
McKeown,Thomas,Deitz,,,,1878-06-04,M,rep,OK,4,,Democrat,,,,,,,,,,,,M000511,,,,,,407505,,,,6304,Tom D. McKeown
Milligan,Jacob,Le Roy,,,,1889-03-09,M,rep,MO,0,,Democrat,,,,,,,,,,,,M000766,,,,,,407744,,,,6520,Jacob L. Milligan
Morehead,John,Henry,,,,1861-12-03,M,rep,NE,1,,Democrat,,,,,,,,,,,,M000939,,,,,,407908,,,,6668,John H. Morehead
Moynihan,Patrick,Henry,,,,1869-09-25,M,rep,IL,2,,Republican,,,,,,,,,,,,M001055,,,,,,408021,,,,6774,P. H. Moynihan
Muldowney,Michael,Joseph,,,,1889-08-10,M,rep,PA,32,,Republican,,,,,,,,,,,,M001067,,,,,,408033,,,,6785,Michael Joseph Muldowney
Murphy,Richard,Louis,,,,1875-11-06,M,sen,IA,,3,Democrat,,,,,,,,,,,,M001103,,,,,,408067,,,,6815,Louis Murphy (American politician)
Musselwhite,Harry,Webster,,,,1868-05-23,M,rep,MI,9,,Democrat,,,,,,,,,,,,M001122,,,,,,408084,,,,6832,Harry W. Musselwhite
Nesbit,Walter,,,,,1878-05-01,M,rep,IL,0,,Democrat,,,,,,,,,,,,N000048,,,,,,408138,,,,6878,Walter Nesbit
Norbeck,Peter,,,,,1870-08-27,M,sen,SD,,3,Republican,,,,,,,,,,,,N000132,,,,,,408216,,,,6954,Peter Norbeck
O’Loughlin McCarthy,Kathryn,Ellen,,,,1894-04-24,F,rep,KS,6,,Democrat,,,,,,,,,,,,O000081,,,,,,408295,,,,7068,Kathryn O'Loughlin McCarthy
Oliver,Frank,,,,,1883-10-02,M,rep,NY,23,,Democrat,,,,,,,,,,,,O000072,,,,,,408345,,,,7059,Frank A. Oliver
Osias,Camilo,,,,,1889-03-23,M,rep,PI,0,,,,,,,,,,,,,,O000118,,,,,,408373,,,,,Camilo Osías
Parker,Homer,Cling,,,,1885-09-25,M,rep,GA,1,,Democrat,,,,,,,,,,,,P000056,,,,,,408466,,,,7190,Homer C. Parker
Parker,James,Southworth,,,,1867-06-03,M,rep,NY,29,,Republican,,,,,,,,,,,,P000062,,,,,,408472,,,,7196,James S. Parker
Peavey,Hubert,Haskell,,,,1881-01-12,M,rep,WI,10,,Republican,,,,,,,,,,,,P000174,,,,,,408578,,,,7292,Hubert H. Peavey
Pope,James,Pinckney,,,,1884-03-31,M,sen,ID,,3,Democrat,,,,,,,,,,,,P000430,,,,,,408821,,,,7524,James P. Pope
Pou,Edward,William,,,,1863-09-09,M,rep,NC,4,,Democrat,,,,,,,,,,,,P000474,,,,,,408859,,,,7565,Edward W. Pou
Prall,Anning,Smith,,,,1870-09-17,M,rep,NY,11,,Democrat,,,,,,,,,,,,P000495,,,,,,408880,,,,7585,Anning Smith Prall
Ragon,Heartsill,,,,,1885-03-20,M,rep,AR,5,,Democrat,,,,,,,,,,,,R000009,,,,,,408992,,,,7688,Heartsill Ragon
Rainey,Henry,Thomas,,,,1860-08-20,M,rep,IL,20,,Democrat,,,,,,,,,,,,R000014,,,,,,408996,,,,7691,Henry T. Rainey
Reid,Frank,R.,,,,1879-04-18,M,rep,IL,11,,Republican,,,,,,,,,,,,R000145,,,,,,409123,,,,7809,Frank R. Reid
Ruffin,James,Edward,,,,1893-07-24,M,rep,MO,0,,Democrat,,,,,,,,,,,,R000498,,,,,,409457,,,,8105,James E. Ruffin
Shallenberger,Ashton,Cokayne,,,,1862-12-23,M,rep,NE,4,,Democrat,,,,,,,,,,,,S000280,,,,,,409779,,,,8395,Ashton C. Shallenberger
Shoemaker,Francis,Henry,,,,1889-04-25,M,rep,MN,0,,Farmer-Labor,,,,,,,,,,,,S000374,,,,,,409868,,,,8481,Francis Shoemaker
Simpson,James,,Jr.,,,1905-01-07,M,rep,IL,10,,Republican,,,,,,,,,,,,S000431,,,,,,409925,,,,8528,James Simpson Jr.
Sinclair,James,Herbert,,,,1871-10-09,M,rep,ND,-1,,Republican,,,,,,,,,,,,S000442,,,,,,409936,,,,8538,James H. Sinclair
Stalker,Gale,Hamilton,,,,1889-11-07,M,rep,NY,37,,Republican,,,,,,,,,,,,S000783,,,,,,410249,,,,8827,Gale H. Stalker
Steiwer,Frederick,,,,,1883-10-13,M,sen,OR,,3,Republican,,,,,,,,,,,,S000848,,,,,,410312,,,,8880,Frederick Steiwer
Stokes,Edward,Lowber,,,,1880-09-29,M,rep,PA,6,,Republican,,,,,,,,,,,,S000946,,,,,,410405,,,,8969,Edward L. Stokes
Strong,Nathan,Leroy,,,,1859-11-12,M,rep,PA,27,,Republican,,,,,,,,,,,,S001015,,,,,,410472,,,,9034,Nathan L. Strong
Strong,Sterling,Price,,,,1862-08-17,M,rep,TX,0,,Democrat,,,,,,,,,,,,S001019,,,,,,410476,,,,9038,Sterling P. Strong
