bioguide,thomas,govtrack,id,address,building,city,fax,hours,phone,state,suite,zip,latitude,longitude
T000464,01829,412244,T000464-kalispell,8 Third St. E,,Kalispell,406-257-3974,,406-257-3360,MT,,59901,48.1958316,-114.3128666
T000464,01829,412244,T000464-missoula,130 W. Front St.,,Missoula,406-728-2193,,406-728-3003,MT,,59802,46.8704714,-113.9961779
T000467,01952,412317,T000467-bellefonte,3555 Benner Pike.,,Bellefonte,814-353-0218,M-F 9:00AM-5:00PM,814-353-0215,PA,Suite 101,16823,40.8956202,-77.7877153
T000467,01952,412317,T000467-titusville,127 W. Spring St.,,Titusville,814-827-7307,Monday-Friday 9:00AM-5:00PM,814-827-3985,PA,Suite C,16354,41.6261989,-79.6749289
T000468,01940,412318,T000468-las_vegas,495 South Main St.,,Las Vegas,702-220-9841,M-F 8:30-5:30pm,702-220-9823,NV,3rd Floor,89101,36.1673606,-115.1506179
T000469,01942,412319,T000469-albany,19 Dove St.,,Albany,518-427-5107,,518-465-0700,NY,Suite 302,12210,42.6553697,-73.7616111
T000469,01942,412319,T000469-amsterdam,61 Church St.,,Amsterdam,518-843-8874,,518-843-3400,NY,Room 309,12010,42.9387067,-74.1884752
T000469,01942,412319,T000469-schenectady,105 Jay St.,,Schenectady,518-374-7908,,518-374-4547,NY,Room 15,12305,42.8143015,-73.9398087
T000470,01997,412405,T000470-alamosa,609 Main St.,,Alamosa,719-587-5137,Monday-Friday 9:00AM-5:00PM,719-587-5105,CO,#105,81101,37.4685012,-105.8659434
T000470,01997,412405,T000470-durango,835 E. Second Ave.,,Durango,970-259-1563,"Monday-Tuesday, Thursday-Friday 8:30AM-5:00PM",970-259-1490,CO,Suite 230,81301,37.2725939,-107.8799634
T000470,01997,412405,T000470-grand_junction,225 N. 5th St.,,Grand Junction,970-241-3053,Monday-Friday 8:00AM-5:00PM,970-241-2499,CO,Suite 702,81501,39.0688046,-108.5648398
T000470,01997,412405,T000470-pueblo,503 N. Main St.,,Pueblo,719-542-1127,M-F 8:00AM-5:00PM,719-542-1073,CO,Suite 658,81003,38.27203069999999,-104.60937
T000472,02110,412520,T000472-riverside,3403 10th St.,,Riverside,951-222-0217,,951-222-0203,CA,Suite 610,92501,33.9787895,-117.3724531
T000474,02231,412617,T000474-ontario,3200 Inland Empire Blvd.,,Ontario,909-941-1362,,909-481-6474,CA,Suite 200B,91764,34.0707079,-117.5807122
T000474,02231,412617,T000474-rialto,141 S. Riverside Ave.,,Rialto,,"Every 2nd and 4th Wednesday, 9AM-12PM or by appointment",,CA,,92376,34.0993394,-117.3721013
T000476,02291,412668,T000476-charlotte,9300 Harris Corners Pkwy.,,Charlotte,704-509-9162,,704-509-9087,NC,Suite 170,28269,35.34589709999999,-80.8466732
T000476,02291,412668,T000476-greenville,1694 E. Arlington Blvd.,,Greenville,252-329-0290,By appointment only.,252-329-0371,NC,Suite B,27858,35.5709032,-77.3592441
T000476,02291,412668,T000476-hendersonville,1 Historic Courthouse Square,,Hendersonville,828-693-9724,By appointment only.,828-693-8750,NC,Suite 112,28792,35.314451,-82.460467
T000476,02291,412668,T000476-high_point,1840 Eastchester Dr.,,High Point,336-885-0692,,336-885-0685,NC,Suite 200,27265,36.008425,-79.98567299999999
T000476,02291,412668,T000476-raleigh,310 New Bern Ave.,,Raleigh,919-856-4053,,919-856-4630,NC,Suite 122,27601,35.7799621,-78.63388100000002
U000031,01177,400414,U000031-kalamazoo,350 E. Michigan Ave.,Kalamazoo,Kalamazoo,269-385-2888,,269-385-0039,MI,Suite 130,49007,42.2926475,-85.57910969999999
U000031,01177,400414,U000031-st__joseph,720 Main St.,,St. Joseph,269-982-0237,,269-982-1986,MI,,49085,42.105351,-86.48403499999999
U000039,01567,400413,U000039-albuquerque,400 Gold Ave.,,Albuquerque,505-346-6720,,505-346-6791,NM,Suite 300,87102,35.0833514,-106.6521937
U000039,01567,400413,U000039-carlsbad,102 W. Hagerman St.,,Carlsbad,,,575-234-0366,NM,Suite A,88220,32.425358,-104.226611
U000039,01567,400413,U000039-las_cruces,201 N. Church St.,,Las Cruces,575-523-6589,,575-526-5475,NM,Suite 201B,88001,32.3109784,-106.7786459
U000039,01567,400413,U000039-portales,100 South Avenue A,,Portales,,,575-356-6811,NM,Suite 113,88130,34.1859741,-103.3381861
U000039,01567,400413,U000039-santa_fe,120 S. Federal Pl.,,Santa Fe,505-988-6514,,505-988-6511,NM,Suite 302,87501,35.6913389,-105.938628
V000081,01184,400416,V000081-brooklyn,266 Broadway,,Brooklyn,,,718-599-3658,NY,Suite 201,11211,40.7085893,-73.9592284
V000081,01184,400416,V000081-brooklyn-1,16 Court St.,,Brooklyn,,,718-222-5819,NY,Suite 1006,11241,40.6936024,-73.9908511
V000081,01184,400416,V000081-new_york,500 Pearl St.,,New York,,,212-619-2606,NY,Suite 973,10007,40.7137324,-74.00080179999999
V000108,01188,400417,V000108-merrillville,7895 Broadway,,Merrillville,219-795-1850,,219-795-1844,IN,Suite A,46410,41.4752503,-87.3354152
V000130,02112,412522,V000130-chula_vista,333 F St.,,Chula Vista,619-422-7290,"9:00am-5:00pm (PT), Weekdays",619-422-5963,CA,Suite A,91910,32.6410939,-117.0811877
V000130,02112,412522,V000130-el_centro,380 N. 8th St.,,El Centro,760-312-9664,"9:00am-5:00pm (PT), Weekdays",760-312-9900,CA,Suite 14,92243,32.7956143,-115.5618357
V000131,02166,412579,V000131-dallas,1881 Sylvan Ave.,JP Morgan Chase Building,Dallas,214-741-2026,"Monday-Friday, 8:30am-5:30pm",214-741-1387,TX,Suite 108,75208,32.7687234,-96.8364642
V000131,02166,412579,V000131-fort_worth,6707 Brentwood Stair Rd.,,Fort Worth,817-920-9324,M-F 8:30AM-5:30PM,817-920-9086,TX,Suite 200,76112,32.7547849,-97.21394939999999
V000132,02167,412580,V000132-alice,500 E. Main,,Alice,,,361-230-9776,TX,,78332,27.7499027,-98.0720001
V000132,02167,412580,V000132-brownsville,333 Ebony Ave.,,Brownsville,,,956-544-8352,TX,,78520,25.9156491,-97.4918723
V000132,02167,412580,V000132-san_benito,1390 W. Expressway 83,,San Benito,956-276-4603,,956-276-4497,TX,,78586,26.1404901,-97.65383639999999
V000132,02167,412580,V000132-weslaco,301 W. Railroad,,Weslaco,956-520-8277,,956-520-8273,TX,,78596,26.1602727,-97.9944049
W000187,01205,400422,W000187-los_angeles,10124 South Broadway,,Los Angeles,323-757-9506,,323-757-8900,CA,Suite 1,90003,33.94388,-118.2777646
W000437,01226,400432,W000437-gulfport,2909 13th St.,,Gulfport,228-871-7196,,228-871-7017,MS,"3rd Floor, Suite 303",39501,30.3665745,-89.0969882
W000437,01226,400432,W000437-hernando,321 Losher St.,,Hernando,662-429-6002,,662-429-1002,MS,,38632,34.822334,-89.994967
W000437,01226,400432,W000437-jackson,501 E. Court St.,U.S. Federal Courthouse,Jackson,601-965-4007,,601-965-4644,MS,Suite 3-500,39201,32.294793,-90.1837769
W000437,01226,400432,W000437-tupelo,330 W. Jefferson St.,,Tupelo,662-844-5030,,662-844-5010,MS,Suite B,38804,34.2594314,-88.70673479999999
W000779,01247,300100,W000779-bend,131 NW. Hawthorne Ave.,The Jamison Building,Bend,,,541-330-9142,OR,Suite 107,97701,44.0577537,-121.3095974
W000779,01247,300100,W000779-eugene,405 E. 8th Ave.,,Eugene,,,541-431-0229,OR,Suite 2020,97401,44.0516985,-123.0857882
W000779,01247,300100,W000779-la_grande,105 Fir St.,SAC Annex Building,La Grande,,,541-962-7691,OR,Suite 201,97850,45.326715,-118.0926554
W000779,01247,300100,W000779-medford,310 W. 6th St.,Federal Courthouse,Medford,,,541-858-5122,OR,Room 118,97501,42.3253466,-122.8769125
W000779,01247,300100,W000779-portland,911 NE 11th Ave.,,Portland,,,503-326-7525,OR,Suite 630,97232,45.5293348,-122.6555902
W000779,01247,300100,W000779-salem,707 13th St. SE,,Salem,,,503-589-4555,OR,Suite 285,97301,44.9304368,-123.0290967
W000791,01596,400419,W000791-bend,1051 NW. Bond St.,,Bend,541-389-4452,,541-389-4408,OR,Suite 400,97701,44.0598422,-121.3117677
W000791,01596,400419,W000791-la_grande,1211 Washington Ave.,,La Grande,,,541-624-2400,OR,,97850,45.3276926,-118.0948731
W000791,01596,400419,W000791-medford,14 N. Central Ave.,,Medford,541-779-0204,,541-776-4646,OR,Suite 112,97501,42.3270103,-122.8722747
W000795,01688,400433,W000795-aiken,1930 University Pky.,,Aiken,803-642-6418,,803-642-6416,SC,Suite 1600,29801,33.5823882,-81.72758859999999
W000795,01688,400433,W000795-west_columbia,1700 Sunset Blvd. (US 378),,West Columbia,803-939-0078,,803-939-0041,SC,Suite 1,29169,33.9993356,-81.0889668
W000797,01777,400623,W000797-aventura,19200 West Country Club Drive,,Aventura,305-932-9664,,305-936-5724,FL,,33180,25.9528671,-80.1390699
W000797,01777,400623,W000797-sunrise,777 Sawgrass Corporate Parkway,,Sunrise,954-845-0396,,954-845-1179,FL,,33325,26.130384,-80.333636
W000798,01855,412213,W000798-jackson,401 W. Michigan Ave.,,Jackson,517-780-9081,"Monday, Tuesday, Thursday, Friday 9:00AM-5:00PM Wednesday 9:00AM-6:00PM",517-780-9075,MI,,49201,42.247186,-84.414954
W000800,01879,412239,W000800-burlington,128 Lakeside Ave.,,Burlington,888-605-7270,,802-652-2450,VT,Suite 235,05401,44.4626812,-73.21776830000002
W000802,01823,412247,W000802-providence,170 Westminster St.,,Providence,401-453-5085,,401-453-5294,RI,Suite 200,02903,41.8235873,-71.4113021
W000804,01886,412255,W000804-mechanicsville,6501 Mechanicsville Tpke,,Mechanicsville,804-730-6597,,804-730-6595,VA,Suite 102,23111,37.6130093,-77.3335134
W000804,01886,412255,W000804-stafford,95 Dunn Dr.,,Stafford,540-659-2737,,540-659-2734,VA,Suite 201,22556,38.4781455,-77.4211435
W000804,01886,412255,W000804-tappahannock,508 Church Lane,,Tappahannock,804-443-0671,,804-443-0668,VA,,22560,37.9307412,-76.8625874
W000805,01897,412321,W000805-abingdon,180 W. Main St.,,Abingdon,,,276-628-8158,VA,Room 235,24210,36.7095562,-81.9767798
W000805,01897,412321,W000805-norfolk,101 W. Main St.,,Norfolk,,,757-441-3079,VA,Suite 7771,23510,36.8461399,-76.293138
W000805,01897,412321,W000805-richmond,919 E. Main St.,,Richmond,,,804-775-2314,VA,Suite 630,23219,37.5374358,-77.4362913
W000805,01897,412321,W000805-roanoke,110 Kirk Ave. SW,,Roanoke,,,540-857-2676,VA,,24011,37.270958,-79.942561
W000805,01897,412321,W000805-vienna,8000 Towers Crescent Dr.,,Vienna,,,703-442-0670,VA,Suite 200,22182,38.9145473,-77.2196271
W000806,02002,412410,W000806-brooksville,15 N. Main Street,,Brooksville,352-241-9181,Tuesday and Thursday,352-241-9230,FL,Suite B,34601,28.5552249,-82.38811919999999
W000806,02002,412410,W000806-inverness,212 W. Main St.,,Inverness,352-241-9181,Tuesday and Thursday,352-241-9204,FL,Suite 208A,34450,28.8363417,-82.3321296
W000806,02002,412410,W000806-minneola,800 N US Hwy. 27,,Minneola,,Mon-Fri 8.30am-5.30pm,352-241-9220,FL,,34715,28.5886193,-81.752927
W000806,02002,412410,W000806-the_villages,8015 E County Rd 466,,The Villages,352-241-9181,"Monday & Wednesday, Friday by appointment only",352-383-3552,FL,Suite B,32162,28.9188822,-81.970805
W000808,02004,412412,W000808-miami_gardens,18425 NW 2nd Avenue,,Miami Gardens,305-690-5951,M-F 9-5:30pm,305-690-5905,FL,Suite 355,33169,25.9436377,-80.20465759999999
W000808,02004,412412,W000808-pembroke_pines,10100 Pines Blvd,"Pembroke Pines City Hall, Building B",Pembroke Pines,,Wednesdays 9AM-5PM,954-450-6767,FL,Third Floor,33026,26.0069554,-80.2833939
W000808,02004,412412,W000808-west_park,1965 South State Road 7,West Park City Hall,West Park,,Thursday 9-5pm,954-989-2688,FL,,33023,25.993095,-80.2038997
W000809,01991,412402,W000809-fort_smith,423 N. 6th St.,,Fort Smith,479-424-2737,8:00 AM - 5:00 PM Central,479-424-1146,AR,,72902,35.391425,-94.421624
W000809,01991,412402,W000809-harrison,303 N. Main St.,,Harrison,870-741-7741,8:00 AM - 5:00 PM Central,870-741-6900,AR,Suite 102,72601,36.2326224,-93.1068643
W000809,01991,412402,W000809-rogers,3333 Pinnacle Hls.,,Rogers,479-464-0063,8:00 AM - 5:00 PM,479-464-0446,AR,Suite 120,72758,36.3046472,-94.18675220000002
W000810,02008,412416,W000810-lawrenceville,,,Lawrenceville,770-232-2909,,770-232-3005,GA,,30046-6935,,
W000812,02137,412548,W000812-ballwin,301 Sovereign Ct.,,Ballwin,,Mon-Fri 9am-5pm,636-779-5449,MO,Suite 201,63011,38.5980031,-90.4902674
W000813,02128,412538,W000813-mishawaka,202 Lincolnway East,,Mishawaka,574-217-8735,,574-204-2645,IN,Suite #101,46544,41.6614853,-86.1788818
W000813,02128,412538,W000813-rochester,709 Main St.,,Rochester,574-217-8735,,574-223-4373,IN,,46975,41.06708709999999,-86.21585259999999
W000814,02161,412574,W000814-beaumont,505 Orleans St.,,Beaumont,409-835-0578,,409-835-0108,TX,Suite 103,77701,30.0825032,-94.098555
W000814,02161,412574,W000814-lake_jackson,122 West Way,,Lake Jackson,979-285-0271,,979-285-0231,TX,Suite 301,77566,29.0445713,-95.4537198
W000814,02161,412574,W000814-league_city,174 Calder Rd.,Suite 150,League City,281-316-0271,,281-316-0231,TX,,77573,29.5035441,-95.1045214
W000815,02152,412564,W000815-cincinnati,4350 Aicholtz Rd.,,Cincinnati,,,,OH,,45245,39.0911309,-84.2738952
W000815,02152,412564,W000815-cincinnati-1,7954 Beechmont Ave.,,Cincinnati,513-605-1377,,513-474-7777,OH,Suite 200,45255,39.0731109,-84.3352704
W000815,02152,412564,W000815-peebles,170 N. Main St.,,Peebles,937-798-4024,,513-605-1380,OH,,45660,38.9507705,-83.404366
W000816,02165,412578,W000816-austin,1005 Congress Ave.,,Austin,202-225-9692,M-F 9:00 AM - 5:30 PM,512-473-8910,TX,Suite 925,78701,30.2720399,-97.7409012
W000816,02165,412578,W000816-cleburne,115 S. Main St.,,Cleburne,202-225-9692,,817-774-2575,TX,Suite 206,76033,32.3462862,-97.3858312
W000817,02182,412542,W000817-boston,15 Sudbury St.,2400 JFK Federal Building,Boston,617-723-7325,,617-565-3170,MA,,02203,42.3613091,-71.0593927
W000817,02182,412542,W000817-springfield,1550 Main St.,,Springfield,,,413-788-2690,MA,Suite 406,01103,42.10321649999999,-72.5929441
W000819,02255,412670,W000819-asheboro,222 Sunset Ave.,,Asheboro,336-629-7819,M-F 9:00am-5:00pm,336-626-3060,NC,Suite 101,27203,35.7063317,-79.8183839
W000819,02255,412670,W000819-graham,219 B West Elm Street,,Graham,336-350-9514,M-F 9:00am-5:00pm,336-229-0159,NC,,27253,36.069812,-79.403882
W000819,02255,412670,W000819-greensboro,809 Green Valley Rd.,,Greensboro,,M-F 9:00am-5:00pm,336-333-5005,NC,Suite 104,27408,36.092294,-79.81627999999999
W000821,02224,412610,W000821-el_dorado,101 N. Washington Ave.,,El Dorado,870-864-8958,,870-864-8946,AR,Suite 406,71730,33.2122274,-92.6633531
W000821,02224,412610,W000821-hot_springs,101 Reserve St.,,Hot Springs,501-609-9887,,501-609-9796,AR,Suite 200,71901,34.5131753,-93.05133239999999
W000821,02224,412610,W000821-ozark,211 W. Commercial St.,,Ozark,501-609-9887,,479-667-0075,AR,,72949,35.4864789,-93.8267906
W000821,02224,412610,W000821-pine_bluff,100 E. 8th Ave.,,Pine Bluff,870-536-8364,,870-536-8178,AR,Room 2521,71601,34.2211366,-92.0026041
W000822,02259,412644,W000822-ewing,850 Bear Tavern Rd.,,Ewing,609-883-2093,,609-883-0026,NJ,Suite 201,08628,40.2793143,-74.8302945
Y000033,01256,400440,Y000033-anchorage,471 W. 36th Avenue,,Anchorage,907-271-5950,,907-271-5978,AK,Suite 201,99503,61.1884605,-149.8942221
Y000033,01256,400440,Y000033-fairbanks,100 Cushman St.,Key Bank Building,Fairbanks,907-456-0279,,907-456-0210,AK,Suite 307,99707,64.84351649999999,-147.7220032
Y000062,01853,412211,Y000062-louisville,600 Martin Luther King Jr Pl.,Romano Mazzoli Federal Building,Louisville,502-582-5897,,502-582-5129,KY,Suite 216,40202,38.2486082,-85.7622452
Y000062,01853,412211,Y000062-louisville-1,7219 Dixie Highway,Southwest Government Center,Louisville,502-933-5863,,502-935-6934,KY,,40258,38.1458873,-85.8399034
Y000065,02115,412525,Y000065-gainesville,5000 NW 27th Court,,Gainesville,352-505-3511,,352-505-0838,FL,Suite E,32606,29.678553,-82.39626
Y000065,02115,412525,Y000065-orange_park,35 Knight Boxx Rd.,,Orange Park,904-276-9336,,904-276-9626,FL,Suite 1,32065,30.1208794,-81.7974322
Y000065,02115,412525,Y000065-palatka,2509 Crill Ave.,,Palatka,502-933-5863,Open Tuesday and Thursday,502-935-6934,FL,Suite 200,32177,29.6401223,-81.6588895
Y000065,02115,412525,Y000065-ocala,115 SE 25th Ave,,Ocala,,"Open Monday, Wednesday, and Friday",352-390-6413,FL,,34471,29.1849757,-82.1028405
Z000017,02261,412646,Z000017-riverhead,30 W. Main St.,,Riverhead,,"Tues, Wed, Thurs, 10am - 2pm. By appointment only.",631-209-4235,NY,Suite 201,11901,40.9172285,-72.6627645
Z000017,02261,412646,Z000017-patchogue,31 Oak St.,,Patchogue,631-289-1268,,631-289-1097,NY,Suite 20,11772,40.7671697,-73.0138358
H001075,,412678,H001075-sacramento,501 I Street,,Sacramento,202-228-3865,"Monday - Friday, 8:30am - 5:30pm",916-448-2787,CA,Suite 7-600,95814,38.583455,-121.4987519
H001075,,412678,H001075-fresno,2500 Tulare Street,,Fresno,202-228-3864,,559-497-5109,CA,Suite 5290,93721,36.7374775,-119.7836709
H001075,,412678,H001075-los_angeles,312 N. Spring St.,,Los Angeles,202-224-0357,"Monday - Friday, 8:30am - 5:30pm",213-894-5000,CA,Suite 1748,90012,34.0552049,-118.241422
H001075,,412678,H001075-san_francisco,50 United Nations Plaza,,San Francisco,202-224-0454,"Monday - Friday, 8:30am - 5:30pm",415-355-9041,CA,Suite 5584,94102,37.7804298,-122.4144643
H001075,,412678,H001075-san_diego,600 B Street,,San Diego,202-228-3863,"Monday - Friday, 8:30am - 5:30pm",619-239-3884,CA,Suite 2240,92101,32.7182014,-117.1587103
Y000064,02019,412428,Y000064-indianapolis,251 N. Illinois St.,,Indianapolis,,,317-226-6700,IN,Suite 120,46204,39.770723,-86.15702999999999
Y000064,02019,412428,Y000064-new_albany,3602 Northgate Ct,,New Albany,,8:30am - 4:30pm,812-542-4820,IN,Suite 15,47150,38.3332536,-85.8184877
Y000064,02019,412428,Y000064-evansville,101 Martin Luther King Jr. Blvd,,Evansville,,By appointment only,,IN,Suite 110,47708,37.975188,-87.567486
Y000064,02019,412428,Y000064-fort_wayne,1300 South Harrison Street,,Fort Wayne,,By appointment only,,IN,Suite 3161,46802,41.0737372,-85.14045349999999
D000622,02123,412533,D000622-chicago,230 South Dearborn Street,,Chicago,,,312-886-3506,IL,Suite 3900,60604,41.8784454,-87.63
D000622,02123,412533,D000622-springfield,8 South Old State Capitol Plaza,,Springfield,,,312-528-6124,IL,,62701,39.800468,-89.6509028
H001076,,412680,H001076-berlin,168 Main Street,Berlin City Hall,Berlin,,,603-752-6190,NH,Lower Level,03570,44.469939,-71.1821158
H001076,,412680,H001076-manchester,1589 Elm Street,,Manchester,,,603-622-2204,NH,Third Floor,03101,43.0009812,-71.4662599
H001076,,412680,H001076-nashua,142 Main Street,,Nashua,,,603-880-3314,NH,Suite 520,03060,42.7617932,-71.4674553
H001076,,412680,H001076-portsmouth,14 Manchester Square,,Portsmouth,,,603-433-4445,NH,Suite 140,03801,43.0856076,-70.8098029
H001076,,412680,H001076-concord,53 Pleasant Street,James C. Cleveland Federal Building,Concord,,By appointment only,603-622-2204,NH,,03301,43.2024699,-71.5416652
C001113,,412681,C001113-las_vegas,333 Las Vegas Boulevard South,,Las Vegas,702-388-5030,Monday-Friday; 8:00am – 5:00pm PT,702-388-5020,NV,Suite 8016,89101,36.1651058,-115.1424211
C001113,,412681,C001113-reno,400 South Virginia Street,Courthouse and Federal Building,Reno,775-686-5757,Monday-Friday; 8:00am-5:00pm PT,775-686-5750,NV,Suite 902,89501,39.5215352,-119.810287
B001301,,412709,B001301-traverse_city,1396 Douglas Drive,,Traverse City,,,231-944-7633,MI,Suite 22B,49696,44.7066718,-85.5961732
B001301,,412709,B001301-marquette,1500 W. Washington St.,,Marquette,,,906-273-2227,MI,Suite 2,49855,46.54703800000001,-87.4227729
E000297,,412718,E000297-bronx,2530 Grand Concourse Avenue,,Bronx,,,718-450-8241,NY,Ground Floor,10458,40.863512,-73.895791
E000297,,412718,E000297-new_york,163 West 125th Street,Harlem State Office Building,New York,,,212-663-3900,NY,#507,10027,40.8092343,-73.9474317
E000297,,412718,E000297-new_york-1,5030 Broadway,,New York,,,888-216-6147,NY,Room 702,10034,40.8688503,-73.9188262
C001111,,412697,C001111-st__petersburg,696 1st Avenue North,,St. Petersburg,727-623-0619,,727-318-6770,FL,Suite 203,33701,27.772067,-82.64355
H001077,,412705,H001077-lafayette,600 Jefferson Street,Chase Building,Lafayette,,,337-703-6105,LA,Suite 808,70501,30.22335,-92.01907
H001077,,412705,H001077-lake_charles,1 Lakeshore Drive,Capital One Building,Lake Charles,,,337-656-2833,LA,Suite 1670,70629,30.2305579,-93.2196295
V000128,,400415,V000128-rockville,111 Rockville Pike,,Rockville,301-545-1512,,301-545-1500,MD,Suite 960,20850,39.08895,-77.15119
V000128,,400415,V000128-hagerstown,32 West Washington Street,,Hagerstown,301-797-2241,,301-797-2826,MD,Suite 203,21740,39.64151,-77.7191
V000128,,400415,V000128-baltimore,1900 North Howard Street,,Baltimore,301-545-1512,,667-212-4610,MD,Suite 100,21218,39.3114748,-76.6216137
V000128,,400415,V000128-annapolis,60 West Street,,Annapolis,,,410-263-1325,MD,Suite 107,21401,38.9785971,-76.4976378
V000128,,400415,V000128-cambridge,204 Cedar Street,,Cambridge,,,,MD,Suite 200C,21613,38.5650251,-76.0752663
K000393,,412679,K000393-alexandria,6501 Coliseum Blvd,,Alexandria,,By appointment only,318-445-2892,LA,Suite 700A,71303,31.2934776,-92.51565289999999
K000393,,412679,K000393-baton_rouge,7932 Wrenwood Blvd,,Baton Rouge,,By appointment only,225-926-8033,LA,Suite A & B,70809,30.4233173,-91.1027159
K000393,,412679,K000393-houma,8026 Main St,Government Towers,Houma,,By appointment only,985-851-0956,LA,Suite 700,70360,29.5979835,-90.7180594
K000393,,412679,K000393-lafayette,101 La Rue France,,Lafayette,,By appointment only,337-269-5980,LA,Suite 503,70508,30.1948666,-92.014654
K000393,,412679,K000393-lake_charles,1 Lakeshore Dr.,,Lake Charles,,By appointment only,337-436-6255,LA,Suite 530,70629,32.5175209,-91.102734
K000393,,412679,K000393-mandeville,21490 Koop Dr.,Building A,Mandeville,,By appointment only,985-809-8153,LA,,70471,30.4182357,-90.0470795
K000393,,412679,K000393-monroe,1651 Louisville Ave.,,Monroe,,By appointment only,318-361-1489,LA,Suite 148,71201,32.5175209,-92.1087384
K000393,,412679,K000393-new_orleans,500 Poydras St.,,New Orleans,,By appointment only,504-581-6190,LA,Suite 364,70113,29.9484696,-90.0711728
K000393,,412679,K000393-shreveport,401 Market St.,,Shreveport,,By appointment only,318-670-5192,LA,Suite 1050,71101,32.515033,-93.7502759
C001110,,412688,C001110-santa_ana,2323 N. Broadway,Rancho Santiago Community College Building,Santa Ana,,,714-621-0102,CA,Suite 319,92706,33.7673604,-117.8703812
E000298,,412735,E000298-wichita,7701 E Kellogg Ave,,Wichita,316-262-5309,,316-262-8992,KS,Suite 510,67207,37.6780708,-97.24667099999999
G000584,,412736,G000584-billings,222 North 32nd Street,,Billings,,,406-969-1736,MT,Suite 900,59101,45.7810511,-108.5125313
G000584,,412736,G000584-helena,7 West 6th Ave,,Helena,,,406-502-1435,MT,Suite 3B,59601,46.5888187,-112.043355
G000584,,412736,G000584-great_falls,710 Central Ave,,Great Falls,,,406-952-1280,MT,,59401,47.5050157,-111.2947656
G000585,,412739,G000585-los_angeles,350 S. Bixel St.,,Los Angeles,213-481-1425,,213-481-1427,CA,#120,90017,34.0569399,-118.2618953
N000190,,412738,N000190-rock_hill,454 South Anderson Rd.,,Rock Hill,803-327-4330,,803-327-1114,SC,Suite 302 B,29730,34.9343895,-80.9997773
N000190,,412738,N000190-camden,515 Walnut St.,County Admin. Building,Camden,,10am-12pm on the 2nd Thursday of each month.,,SC,,29020,34.2478971,-80.6087203
N000190,,412738,N000190-gaffney,110 Railroad Ave.,Cherokee Admin. Building,Gaffney,,9am-4:30pm every Thursday,,SC,,29340,35.076577,-81.642889
C001114,,412740,C001114-provo,51 South University Avenue,,Provo,,,801-851-2500,UT,Suite 318,84601,40.232986,-111.6578512
J000300,,412741,J000300-birmingham,1800 5th Avenue North,Robert S. Vance Federal Building,Birmingham,,,205-731-1500,AL,,35203,33.517386,-86.810488
J000300,,412741,J000300-montgomery,1 Church Street,,Montgomery,,,,AL,Suite 500 B,36104,32.3740843,-86.3100212
J000300,,412741,J000300-mobile,41 West I-65 Service Road North,BB&T Centre,Mobile,,,,AL,Suite 2300-A,36608,30.6907305,-88.12678480000001
H001079,,412743,H001079-jackson,190 East Capitol St.,,Jackson,601-965-4919,,601-965-4459,MS,#550,39201,32.3004269,-90.1867448
H001079,,412743,H001079-oxford,911 Jackson Ave.,,Oxford,662-236-7618,,662-236-1018,MS,#249,38655,34.3672392,-89.5212463
H001079,,412743,H001079-gulfport,2012 15th Street,,Gulfport,228-867-9789,,228-867-9710,MS,#451,39501,30.3701149,-89.0870838
L000588,,412744,L000588-mt_lebanon,504 Washington Rd,,Mt Lebanon,412-429-5092,,412-344-5583,PA,,15228,40.3841255,-80.0440158
L000589,,412745,L000589-glendale,7121 W Bell Rd,,Glendale,623-776-7832,,623-776-7911,AZ,#200,85308,33.6373437,-112.2108779
C001115,,412746,C001115-corpus_christi,101 N. Shoreline Blvd.,,Corpus Christi,,,361-884-2222,TX,Suite 300,78401,27.7917948,-97.3931982
C001115,,412746,C001115-victoria,5606 N. Navarro St.,,Victoria,,,361-894-6446,TX,Suite 203,77904,28.8476874,-96.9978986
B001306,,412747,B001306-worthington,250 E. Wilson Bridge Rd.,,Worthington,,,614-523-2555,OH,Suite 100,43085,40.1107173,-83.00746439999999
H001082,,412748,H001082-tulsa,2448 E. 81st St.,,Tulsa,,,918-935-3222,OK,Suite 5150,74137,36.0445807,-95.95355529999999
M001206,,412749,M001206-rochester,100 State St.,Federal Building,Rochester,,,585-232-4850,NY,Room 3120,14614,43.1576631,-77.613515
S001205,,412750,S001205-springfield,940 W. Sproul Rd.,,Springfield,,,610-690-7323,PA,,19064,39.9393688,-75.350534
W000826,,412751,W000826-allentown,3900 Hamilton Blvd.,,Allentown,,,610-770-3490,PA,Suite 207,18103,40.5733973,-75.535032
